"return","amount","borrowerRate","term","A","AA","B","C","D","E","income","Employed","selfEmployed","bankcardUtil","realEstateBalance","Time","Time2"
7.77364520760611,8.9226582995244,0.1443,36,0,0,0,1,0,0,3500,1,0,0.77,0,3486,1215.51885762972
-72.7063237367874,9.7981270368783,0.1768,60,0,0,0,1,0,0,8325.4167,1,0,0.61,13.1303335311785,3393,1151.56530160205
-50.8317143302401,8.29404964010203,0.2504,36,0,0,0,0,0,1,5500,1,0,0.86,0,3087,952.814124452358
9.26927809932259,8.29404964010203,0.1899,36,0,0,0,1,0,0,2166.6667,1,0,0.6,0,2750,756.141926315111
13.9347402620822,9.35010231435134,0.2489,60,0,0,0,1,0,0,10416.6667,1,0,0.98,0,2378,565.394715084239
12.6695386139679,9.21034037197618,0.2499,36,0,0,0,0,1,0,6413.3333,1,0,0.64,11.7838834665046,4019,1615.01052289486
9.65933008611568,9.99879773234045,0.1629,36,0,0,0,1,0,0,4166.6667,1,0,0,0,4264,1818.53497998451
12.25808077516,10.0858091093301,0.1541,36,0,0,0,1,0,0,5666.6667,1,0,0.9,12.3371184516423,3768,1419.63426564191
10.1305744284995,9.21034037197618,0.157,60,0,0,0,1,0,0,3333.3333,1,0,0.51,11.652922162397,3028,917.166482152995
4.09668544020119,7.78322401633604,0.1768,36,0,0,1,0,0,0,3500,1,0,0.08,0,2348,551.119962124396
9.07877706786882,9.39266192877014,0.1234,60,0,0,1,0,0,0,3537.75,1,0,0.2,0,3304,1091.95365144534
-35.842660723337,8.98719682066197,0.1914,36,0,0,0,1,0,0,2242.0833,1,0,0.77,0,3944,1555.16159965671
3.91236977559009,8.85366542803745,0.2124,36,0,0,0,1,0,0,6666.6667,0,1,0.83,11.9417750133111,2679,717.621351051975
-11.3926113304169,8.9226582995244,0.1677,36,0,0,0,1,0,0,3333.3333,0,0,0.61,0,3793,1438.50667842024
10.4210174611073,9.39266192877014,0.1346,60,0,0,1,0,0,0,2500,1,0,0.71,0,3431,1177.47011216837
6.09780458880511,10.3089526606443,0.1043,60,1,0,0,0,0,0,12500,1,0,0.54,12.3745487955021,3399,1155.64255541324
-22.6299942109564,9.47270463644367,0.2013,60,0,0,0,0,1,0,4750,1,0,0.8,0,3738,1397.11788635485
-4.01684952490258,9.99879773234045,0.1631,60,0,0,0,1,0,0,5000,1,0,0.71,0,3360,1129.27818797205
3.23335242089591,8.69951474821019,0.09,36,1,0,0,0,0,0,5250,0,0,0.28,0,694,48.1300978372364
3.45853440321711,10.3089526606443,0.0676,36,0,1,0,0,0,0,9166.6667,1,0,0.76,12.3681404732969,3735,1394.72177954141
8.75849374896534,10.3089526606443,0.1715,36,0,0,0,1,0,0,6333.3333,1,0,0.3,12.3402800596007,3105,964.369411908593
-22.6694023100505,9.10497985631836,0.1425,36,0,0,0,1,0,0,5250,0,1,0.56,0,4090,1672.58266242348
4.26149707292887,7.60090245954208,0.0832,36,1,0,0,0,0,0,1500,0,0,0.17,0,3645,1328.9488735099
-18.1331841160102,9.61580548008435,0.1264,36,0,0,1,0,0,0,3833.3333,0,1,0.25,0,3252,1057.28747106665
9.9128397852779,9.7981270368783,0.1459,36,0,0,0,1,0,0,6500,1,0,0.81,0,3324,1105.21352569121
3.37200543323712,8.85366542803745,0.0659,36,0,1,0,0,0,0,4583.3333,1,0,0,0,4380,1918.19433244863
8.48790028765767,10.3734911817819,0.113,60,0,0,1,0,0,0,15416.6667,1,0,0.69,13.3175896424521,4098,1679.0280895104
3.4375194816423,8.9226582995244,0.0613,36,0,1,0,0,0,0,5666.6667,1,0,0,11.6201192990723,3582,1282.91185348081
-21.2271861820551,10.3734911817819,0.1423,60,0,0,0,1,0,0,5833.3333,1,0,0,0,4460,1988.90978328586
24.475853369147,8.00636756765025,0.3129,36,0,0,0,0,0,1,4183.3333,0,1,0,0,4756,2261.60726196207
4.27377433500444,9.10497985631836,0.148,36,0,0,0,0,0,0,3399.25,0,0,0.98,12.9235099186558,774,59.9077110833848
6.27074045180993,9.74096862303835,0.098,36,1,0,0,0,0,0,7916.6667,1,0,0.52,11.7995319591951,3233,1045.50751036466
15.0156643904507,10.1266311038503,0.1693,60,0,0,0,1,0,0,8000,1,0,0.39,0,4137,1711.2453986276
-8.68581650388189,9.61587214452889,0.1249,36,0,0,0,0,0,0,3845.25,0,0,0.42,0,862,74.3899441855855
4.73499764188581,9.5468126085974,0.0791,36,1,0,0,0,0,0,7166.6667,1,0,0.64,12.8674349980906,3814,1454.98919417686
-3.76183505427135,8.29404964010203,0.0799,36,1,0,0,0,0,0,1735,0,0,0,0,4432,1964.67864019683
18.4277526578938,8.00636756765025,0.3059,36,0,0,0,0,0,0,4283.3333,1,0,0.99,0,2982,889.115636444368
15.2454470755508,9.72913416539135,0.2499,60,0,0,0,0,1,0,4812.5,1,0,0.16,0,4095,1676.67314044741
-1.38114518969705,9.30565055178051,0.163,60,0,0,0,1,0,0,2500,1,0,0.78,0,3583,1284.10266390047
3.73307691596387,8.78874588193814,0.1089,36,1,0,0,0,0,0,6666.6667,1,0,0.87,0,3163,1000.72863625708
12.1954547171005,9.90348755253613,0.1928,60,0,0,0,0,1,0,5416.6667,1,0,0.77,12.6422900181776,3746,1403.6057320667
-37.5213302983839,8.00636756765025,0.2775,36,0,0,0,0,0,0,2160,0,0,0,0,296,8.73384802916861
6.33230531550248,8.29404964010203,0.1236,36,0,0,1,0,0,0,1916.6667,1,0,0.73,0,3834,1470.28418861083
6.82932147491044,8.7160440501614,0.1005,36,1,0,0,0,0,0,7500,1,0,0.9,11.7238587737534,3576,1278.81180400649
7.11803089179133,9.21034037197618,0.1319,36,0,0,1,0,0,0,6666.6667,1,0,0.68,12.681651330234,3890,1513.02442927762
-71.1623342649317,9.82010594359708,0.1076,60,0,0,1,0,0,0,6250,1,0,0.27,11.7072744019769,3448,1189.19443829917
-69.4619372229789,8.1605182474775,0.2185,36,0,0,0,0,1,0,3750,1,0,0.64,0,3229,1042.49328424584
